iata_code,local_code,name,latitude_deg,longitude_deg,elevation_ft,type,local_region,country_name
IBZ,,Ibiza Airport,38.872898,1.37312,24.0,large_airport,IB,Spain
AVL,AVL,Asheville Regional Airport,35.436199,-82.541801,2165.0,medium_airport,NC,United States
YGK,,Kingston Norman Rogers Airport,44.22529983520508,-76.5969009399414,305.0,medium_airport,ON,Canada
YQR,,Regina International Airport,50.43190002441406,-104.66600036621094,1894.0,medium_airport,SK,Canada
HAJ,,Hannover Airport,52.461102,9.68508,183.0,large_airport,NI,Germany
AMM,,Queen Alia International Airport,31.7226009369,35.9931983948,2395.0,large_airport,AM,Jordan
SJD,,Los Cabos International Airport,23.1518,-109.721001,374.0,large_airport,BCS,Mexico
CHO,CHO,Charlottesville Albemarle Airport,38.13859939575195,-78.4529037475586,639.0,medium_airport,VA,United States
MDT,MDT,Harrisburg International Airport,40.1935005188,-76.7633972168,310.0,medium_airport,PA,United States
CAN,,Guangzhou Baiyun International Airport,23.392401,113.299004,50.0,large_airport,44,China
SFB,SFB,Orlando Sanford International Airport,28.7775993347168,-81.23750305175781,55.0,large_airport,FL,United States
ADL,,Adelaide International Airport,-34.947512,138.533393,20.0,large_airport,SA,Australia
GRB,GRB,Austin Straubel International Airport,44.483459,-88.130805,695.0,medium_airport,WI,United States
YXE,,Saskatoon John G. Diefenbaker International Airport,52.17079925537109,-106.6999969482422,1653.0,medium_airport,SK,Canada
VNY,VNY,Van Nuys Airport,34.209800720215,-118.48999786377,802.0,medium_airport,CA,United States
MAA,,Chennai International Airport,12.990005,80.169296,52.0,large_airport,TN,India
SKG,,Thessaloniki Macedonia International Airport,40.51969909667969,22.97089958190918,22.0,large_airport,B,Greece
TRD,,"Trondheim Airport, Værnes",63.457802,10.924,56.0,large_airport,50,Norway
HSV,HSV,Huntsville International Carl T Jones Field,34.637199,-86.775101,629.0,medium_airport,AL,United States
JAC,JAC,Jackson Hole Airport,43.6072998046875,-110.73799896240234,6451.0,medium_airport,WY,United States
CGH,SP0001,Congonhas Airport,-23.627657,-46.654601,2631.0,medium_airport,SP,Brazil
PDK,PDK,DeKalb Peachtree Airport,33.8755989075,-84.3020019531,1003.0,medium_airport,GA,United States
APA,APA,Centennial Airport,39.57009888,-104.848999,5885.0,medium_airport,CO,United States
VNO,,Vilnius International Airport,54.634102,25.285801,648.0,large_airport,VL,Lithuania
YLW,,Kelowna International Airport,49.9561,-119.377998,1421.0,medium_airport,BC,Canada
YKF,,Waterloo Airport,43.4608001709,-80.3786010742,1055.0,medium_airport,ON,Canada
NEW,NEW,Lakefront Airport,30.042400360107,-90.028297424316,8.0,medium_airport,LA,United States
FXE,FXE,Fort Lauderdale Executive Airport,26.1972999573,-80.1707000732,13.0,medium_airport,FL,United States
ISM,ISM,Kissimmee Gateway Airport,28.2898006439,-81.4371032715,82.0,medium_airport,FL,United States
MYR,MYR,Myrtle Beach International Airport,33.6796989441,-78.9282989502,25.0,medium_airport,SC,United States
SMO,SMO,Santa Monica Municipal Airport,34.0158,-118.450996,170.0,medium_airport,CA,United States
BOD,,Bordeaux-Mérignac Airport,44.8283,-0.715556,162.0,large_airport,NAQ,France
AEP,AER,Jorge Newbery Airpark,-34.5592,-58.4156,18.0,large_airport,C,Argentina
AMA,AMA,Rick Husband Amarillo International Airport,35.219398,-101.706001,3607.0,medium_airport,TX,United States
NYO,,Stockholm Skavsta Airport,58.788601,16.912201,140.0,medium_airport,D,Sweden
TRF,,"Sandefjord Airport, Torp",59.1866989136,10.258600235,286.0,medium_airport,38,Norway
BLL,,Billund Airport,55.7402992249,9.15178012848,247.0,large_airport,83,Denmark
SXM,,Princess Juliana International Airport,18.041,-63.108898,13.0,large_airport,U-A,Sint Maarten
BVA,,Paris Beauvais Tillé Airport,49.454399,2.11278,359.0,medium_airport,HDF,France
DIA,,Doha International Airport,25.261101,51.565102,35.0,medium_airport,DA,Qatar
EMA,,East Midlands Airport,52.8311,-1.32806,306.0,medium_airport,ENG,United Kingdom
RTM,,Rotterdam The Hague Airport,51.956902,4.43722,-15.0,medium_airport,ZH,Netherlands
SGF,SGF,Springfield Branson National Airport,37.245701,-93.388603,1268.0,medium_airport,MO,United States
MYF,MYF,Montgomery-Gibbs Executive Airport,32.8157,-117.139999,427.0,small_airport,CA,United States
BFS,,Belfast International Airport,54.6575012207,-6.21582984924,268.0,large_airport,NIR,United Kingdom
BAH,,Bahrain International Airport,26.267295,50.63764,6.0,large_airport,15,Bahrain
ITO,ITO,Hilo International Airport,19.721399,-155.048004,38.0,medium_airport,HI,United States
CFU,,Ioannis Kapodistrias International Airport,39.601898193359375,19.911699295043945,6.0,medium_airport,F,Greece
SBP,SBP,San Luis County Regional Airport,35.2368011475,-120.641998291,212.0,medium_airport,CA,United States
ORL,ORL,Orlando Executive Airport,28.5455,-81.332901,113.0,small_airport,FL,United States
HRG,,Hurghada International Airport,27.180325,33.807292,32.0,large_airport,BA,Egypt
SCF,SDL,Scottsdale Airport,33.622898101807,-111.91100311279,1510.0,small_airport,AZ,United States
SDX,SEZ,Sedona Airport,34.848598480225,-111.78800201416,4830.0,small_airport,AZ,United States
MLE,,Malé International Airport,4.191830158233643,73.52909851074219,6.0,large_airport,MLE,Maldives
ACE,,César Manrique-Lanzarote Airport,28.945499,-13.6052,46.0,large_airport,CN,Spain
BLI,BLI,Bellingham International Airport,48.79280090332031,-122.53800201416016,170.0,medium_airport,WA,United States
BIL,BIL,Billings Logan International Airport,45.807701,-108.542999,3652.0,medium_airport,MT,United States
YMX,,Montreal International (Mirabel) Airport,45.679501,-74.038696,270.0,medium_airport,QC,Canada
SBN,SBN,South Bend Regional Airport,41.708698,-86.317299,799.0,medium_airport,IN,United States
BLR,,Kempegowda International Airport,13.1979,77.706299,3000.0,large_airport,KA,India
SDQ,,Las Américas International Airport,18.42970085144,-69.668899536133,59.0,large_airport,01,Dominican Republic
FLR,FI04,Peretola Airport,43.810001,11.2051,142.0,medium_airport,52,Italy
GNV,GNV,Gainesville Regional Airport,29.6900997162,-82.2717971802,152.0,medium_airport,FL,United States
NAN,,Nadi International Airport,-17.755399703979492,177.4429931640625,59.0,medium_airport,W,Fiji
PIK,,Glasgow Prestwick Airport,55.502003,-4.587019,65.0,medium_airport,SCT,United Kingdom
YKZ,,Buttonville Municipal Airport,43.86220169067383,-79.37000274658203,650.0,medium_airport,ON,Canada
BTS,,M. R. Štefánik Airport,48.17020034790039,17.21269989013672,436.0,large_airport,BL,Slovakia
CID,CID,The Eastern Iowa Airport,41.884701,-91.7108,869.0,medium_airport,IA,United States
ADB,,Adnan Menderes International Airport,38.2924,27.157,412.0,large_airport,35,Turkey
TRN,TO11,Turin Airport,45.200802,7.64963,989.0,large_airport,21,Italy
,CMA,Camarillo International Airport,34.213699,-119.094002,77.0,large_airport,CA,United States
FWA,FWA,Fort Wayne International Airport,40.9785,-85.195099,814.0,medium_airport,IN,United States
GMP,,Gimpo International Airport,37.5583,126.791,59.0,large_airport,11,South Korea
KWI,,Kuwait International Airport,29.226600646972656,47.96889877319336,206.0,large_airport,FA,Kuwait
REP,,Siem Reap International Airport,13.41155,103.813044,60.0,large_airport,17,Cambodia
IST,,İstanbul Airport,41.261297,28.741951,325.0,large_airport,34,Turkey
BIO,,Bilbao Airport,43.301102,-2.91061,138.0,medium_airport,PV,Spain
FAR,FAR,Hector International Airport,46.92070007324219,-96.81580352783205,902.0,medium_airport,ND,United States
ISP,ISP,Long Island Mac Arthur Airport,40.79520035,-73.10019684,99.0,medium_airport,NY,United States
LBA,,Leeds Bradford Airport,53.865898,-1.66057,681.0,medium_airport,ENG,United Kingdom
SDU,RJ0002,Santos Dumont Airport,-22.9105,-43.163101,11.0,medium_airport,RJ,Brazil
RHO,,Diagoras Airport,36.405399322509766,28.086200714111328,17.0,medium_airport,L,Greece
TSF,TV01,Treviso-Sant'Angelo Airport,45.648399,12.1944,59.0,medium_airport,34,Italy
STS,STS,Charles M. Schulz Sonoma County Airport,38.50899887,-122.8130035,128.0,medium_airport,CA,United States
APC,APC,Napa County Airport,38.2132,-122.280998,35.0,small_airport,CA,United States
KTM,,Tribhuvan International Airport,27.6966,85.3591,4390.0,large_airport,P3,Nepal
DLH,DLH,Duluth International Airport,46.842098,-92.193604,1428.0,medium_airport,MN,United States
MAF,MAF,Midland International Air and Space Port,31.942499,-102.202003,2871.0,medium_airport,TX,United States
SWF,SWF,New York Stewart International Airport,41.504101,-74.104797,491.0,medium_airport,NY,United States
JER,,Jersey Airport,49.20790100097656,-2.195509910583496,277.0,medium_airport,U-A,Jersey
FSD,FSD,Sioux Falls Regional Airport / Joe Foss Field,43.585463,-96.741152,1429.0,medium_airport,SD,United States
YQT,,Thunder Bay Airport,48.37189865112305,-89.32389831542969,653.0,medium_airport,ON,Canada
LAL,LAL,Lakeland Linder International Airport,27.988899,-82.018602,142.0,medium_airport,FL,United States
YQA,,Muskoka Airport,44.974700927734375,-79.30329895019531,925.0,medium_airport,ON,Canada
CLD,CRQ,McClellan-Palomar Airport,33.1283,-117.279999,331.0,medium_airport,CA,United States
GDL,,Don Miguel Hidalgo y Costilla International Airport,20.521799,-103.310997,5016.0,large_airport,JAL,Mexico
DRW,,Darwin International Airport / RAAF Darwin,-12.41497,130.88185,103.0,large_airport,NT,Australia
EUG,EUG,Mahlon Sweet Field,44.12459945678711,-123.21199798583984,374.0,medium_airport,OR,United States
INN,,Innsbruck Airport,47.260201,11.344,1907.0,medium_airport,7,Austria
BMA,,Stockholm-Bromma Airport,59.354400634765625,17.941699981689453,47.0,medium_airport,AB,Sweden
CCR,CCR,Buchanan Field,37.9897003174,-122.056999207,26.0,small_airport,CA,United States
FAI,FAI,Fairbanks International Airport,64.81510162,-147.8560028,439.0,large_airport,AK,United States
JAN,JAN,Jackson-Medgar Wiley Evers International Airport,32.311199,-90.075897,346.0,medium_airport,MS,United States
MMX,,Malmö Sturup Airport,55.536305,13.376198,236.0,medium_airport,M,Sweden
MOB,MOB,Mobile Regional Airport,30.6912,-88.242798,219.0,medium_airport,AL,United States
PRC,PRC,Prescott International Airport - Ernest A. Love Field,34.654499,-112.419998,5045.0,medium_airport,AZ,United States
JTR,,Santorini Airport,36.399200439453125,25.47929954528809,127.0,medium_airport,L,Greece
ILM,ILM,Wilmington International Airport,34.270599365234375,-77.90260314941406,32.0,medium_airport,NC,United States
OPF,OPF,Miami-Opa Locka Executive Airport,25.907,-80.278397,8.0,medium_airport,FL,United States
APF,APF,Naples Municipal Airport,26.1525993347,-81.7752990723,8.0,medium_airport,FL,United States
HSH,HND,Henderson Executive Airport,35.9728012085,-115.134002686,2492.0,small_airport,NV,United States
PAO,PAO,Palo Alto Airport of Santa Clara County,37.461101532,-122.114997864,4.0,small_airport,CA,United States
ADD,,Addis Ababa Bole International Airport,8.97789,38.799301,7630.0,large_airport,AA,Ethiopia
AUA,,Queen Beatrix International Airport,12.5014,-70.015198,60.0,large_airport,U-A,Aruba
CCS,,Simón Bolívar International Airport,10.601194,-66.991222,234.0,large_airport,X,Venezuela
YYT,,St. John's International Airport,47.618598938,-52.7518997192,461.0,large_airport,NL,Canada
ASE,ASE,Aspen-Pitkin Co/Sardy Field,39.22320175,-106.8690033,7820.0,medium_airport,CO,United States
SAC,SAC,Sacramento Executive Airport,38.5125007629,-121.492996216,24.0,medium_airport,CA,United States
ADS,ADS,Addison Airport,32.9686012268,-96.8364028931,644.0,small_airport,TX,United States
PMO,PA03,Falcone–Borsellino Airport,38.175999,13.091,65.0,large_airport,82,Italy
WLG,,Wellington International Airport,-41.3272018433,174.804992676,41.0,large_airport,WGN,New Zealand
GDN,,Gdańsk Lech Wałęsa Airport,54.37760162353516,18.46619987487793,489.0,large_airport,PM,Poland
FUE,,Fuerteventura Airport,28.4527,-13.8638,85.0,large_airport,CN,Spain
ABZ,,Aberdeen Dyce Airport,57.2019,-2.19778,215.0,medium_airport,SCT,United Kingdom
LNK,LNK,Lincoln Airport,40.85100173950195,-96.75920104980467,1219.0,medium_airport,NE,United States
UST,SGJ,Northeast Florida Regional Airport,29.9592,-81.339798,10.0,medium_airport,FL,United States
JED,,King Abdulaziz International Airport,21.6796,39.156502,48.0,large_airport,02,Saudi Arabia
BSB,DF0001,Presidente Juscelino Kubitschek International Airport,-15.869167,-47.920834,3497.0,large_airport,DF,Brazil
SSH,,Sharm El Sheikh International Airport,27.978902,34.385598,191.0,large_airport,JS,Egypt
TOS,,"Tromsø Airport, Langnes",69.683296,18.9189,31.0,large_airport,54,Norway
BED,BED,Laurence G Hanscom Field,42.47000122,-71.28900146,133.0,medium_airport,MA,United States
CRW,CRW,Yeager Airport,38.3731,-81.593201,981.0,medium_airport,WV,United States
CRP,CRP,Corpus Christi International Airport,27.770399,-97.501198,44.0,medium_airport,TX,United States
DKR,,Léopold Sédar Senghor International Airport,14.7397,-17.4902,85.0,medium_airport,DK,Senegal
ROA,ROA,Roanoke–Blacksburg Regional Airport,37.3255,-79.975403,1175.0,medium_airport,VA,United States
NRN,,Weeze Airport,51.6024017334,6.14216995239,106.0,medium_airport,NW,Germany
YPQ,,Peterborough Municipal Airport,44.23,-78.363297,628.0,medium_airport,ON,Canada
YOO,CYOO,Oshawa Executive Airport,43.922798,-78.894997,460.0,medium_airport,ON,Canada
GUA,,La Aurora Airport,14.5833,-90.527496,4952.0,large_airport,GU,Guatemala
VRN,VR10,Verona-Villafranca Valerio Catullo Airport,45.394955,10.887303,239.0,large_airport,34,Italy
ABE,ABE,Lehigh Valley International Airport,40.651773,-75.442797,393.0,medium_airport,PA,United States
BTR,BTR,Baton Rouge Metropolitan Airport,30.533199,-91.149597,70.0,medium_airport,LA,United States
BRE,,Bremen Airport,53.047501,8.78667,14.0,medium_airport,HB,Germany
BGI,,Grantley Adams International Airport,13.0746,-59.4925,169.0,medium_airport,01,Barbados
MLB,MLB,Melbourne Orlando International Airport,28.1028,-80.645302,33.0,medium_airport,FL,United States
AVP,AVP,Wilkes Barre Scranton International Airport,41.3385009766,-75.72339630130001,962.0,medium_airport,PA,United States
MKC,MKC,Charles B. Wheeler Downtown Airport,39.12319946289063,-94.5927963256836,759.0,medium_airport,MO,United States
XNA,XNA,Northwest Arkansas Regional Airport,36.281898,-94.306801,1287.0,medium_airport,AR,United States
SQL,SQL,San Carlos Airport,37.511901855469,-122.25,5.0,small_airport,CA,United States
WVI,WVI,Watsonville Municipal Airport,36.9356994629,-121.790000916,163.0,small_airport,CA,United States
YXX,,Abbotsford International Airport,49.025299,-122.361,195.0,large_airport,BC,Canada
YQM,,Greater Moncton Roméo LeBlanc International Airport,46.112202,-64.678596,232.0,medium_airport,NB,Canada
RST,RST,Rochester International Airport,43.908298,-92.5,1317.0,medium_airport,MN,United States
SOU,,Southampton Airport,50.950298,-1.3568,44.0,medium_airport,ENG,United Kingdom
UIO,UIO,Mariscal Sucre International Airport,-0.125399,-78.354306,7841.0,large_airport,P,Ecuador
BHD,,George Best Belfast City Airport,54.618099,-5.8725,15.0,medium_airport,NIR,United Kingdom
FLG,FLG,Flagstaff Pulliam International Airport,35.1385,-111.670998,7014.0,medium_airport,AZ,United States
PEN,,Penang International Airport,5.297140121459961,100.2770004272461,11.0,medium_airport,07,Malaysia
CHQ,,Chania International Airport,35.531700134277344,24.14970016479492,490.0,medium_airport,M,Greece
YHU,,Montréal / Saint-Hubert Airport,45.5175018311,-73.4169006348,90.0,medium_airport,QC,Canada
MVY,MVY,Martha's Vineyard Airport,41.3931007385,-70.6143035889,67.0,small_airport,MA,United States
LVK,LVK,Livermore Municipal Airport,37.6934013367,-121.819999695,400.0,small_airport,CA,United States
XIY,,Xi'an Xianyang International Airport,34.447102,108.751999,1572.0,large_airport,61,China
ITM,,Osaka International Airport,34.785499572753906,135.43800354003906,50.0,large_airport,27,Japan
BEY,,Beirut Rafic Hariri International Airport,33.820899963378906,35.488399505615234,87.0,large_airport,JL,Lebanon
VKO,,Vnukovo International Airport,55.5914993286,37.2615013123,685.0,large_airport,MOS,Russia
ORK,,Cork Airport,51.841301,-8.49111,502.0,medium_airport,C,Ireland
YQX,,Gander International Airport / CFB Gander,48.936258,-54.567719,496.0,medium_airport,NL,Canada
OOL,,Gold Coast Airport,-28.165962,153.506641,21.0,medium_airport,QLD,Australia
GJT,GJT,Grand Junction Regional Airport,39.126663,-108.529387,4858.0,medium_airport,CO,United States
ACK,ACK,Nantucket Memorial Airport,41.25310135,-70.06020355,47.0,medium_airport,MA,United States
LUK,LUK,Cincinnati Municipal Airport Lunken Field,39.10329819,-84.41860199,483.0,medium_airport,OH,United States
ESB,,Esenboğa International Airport,40.1281013489,32.995098114,3125.0,large_airport,06,Turkey
CEB,,Mactan Cebu International Airport,10.309261,123.97974,31.0,large_airport,CEB,Philippines
PNH,,Phnom Penh International Airport,11.5466,104.844002,40.0,large_airport,12,Cambodia
BIS,BIS,Bismarck Municipal Airport,46.77270126342773,-100.74600219726562,1661.0,medium_airport,ND,United States
FTW,FTW,Fort Worth Meacham International Airport,32.819801,-97.362396,710.0,medium_airport,TX,United States
LAN,LAN,Capital City Airport,42.77870178222656,-84.58740234375,861.0,medium_airport,MI,United States
YUM,NYL,Yuma International Airport / Marine Corps Air Station Yuma,32.656601,-114.606003,213.0,medium_airport,AZ,United States
PAE,PAE,Snohomish County (Paine Field) Airport,47.9063,-122.281998,606.0,medium_airport,WA,United States
